PARID,f_drivable,f_walkable,f_diverse,f_biketodest,f_biketojob,f_amendities,f_dense,f_built_nature
0012K00029000000,2.970383461811825,3.4654572207231045,0.11653793326555556,1.7357656775547958,2.435916481338185,4.752044013246273,-1.4295168649564947,-3.3079069028325376
0096N00164000000,-0.34725669791955704,-0.33001881407327205,0.12520504514400707,0.6673280397239382,0.20251612322701132,-0.1398462990016362,1.2891998227032642,0.9859331623216763
0097C00019000000,-0.1954704968331879,-0.07364672908804613,0.09405145325054154,1.4095510758938372,0.5383151037166224,0.5603205905463846,1.5521050859156937,-0.25476466401894504
0352R00019000000,-0.5449516048102644,-0.32540813160171866,0.8513370328194064,-0.8415654614129258,-0.37516058647608047,-0.3449306057736295,0.4362219770144904,0.4990258650160759
0036B00256000000,2.061169267874257,0.2553416599306839,0.32256383270355843,-0.3187435024693469,-0.2737536312372957,0.12811181439538488,1.4288048928871164,-0.2244470695288417
0013L00228000000,1.1700596011879685,-0.1809863639047586,-0.6380995500485849,1.3641060478400333,0.8455156708985937,0.23909369619899848,-0.09433146045788648,-2.9075468656952306
0036N00022000000,0.9968879083783938,-0.38793645329853366,0.5713281829807897,-0.012948612255978938,0.044180221228605356,0.4869856094484035,1.5623227869938419,0.6814721790951253
0014F00034000000,2.0677474301051593,-0.26019888728457385,-2.2609919531067186,1.3076695506695595,0.7371676053588865,0.523172076856189,0.2768780948746944,-1.7800760557622517
0013E00151000000,1.351342258456626,-0.15389723202182728,-0.7162202069832758,0.9034739477130675,1.449748092665141,0.3292134124877336,-0.5461354165245784,-0.7253043338782299
0012L00118000000,2.130319651525005,1.9620908541609887,-0.11024221192056517,1.270534242571093,2.156159622268423,2.8318324364370295,-1.5733716864564886,-3.418569922634388
0006S00095000000,1.415391092829897,0.10674930686410936,-0.3614184809374818,0.6783720491875449,-0.40502549362161605,0.5555568319205848,-1.2152566674274337,-0.2795391852589225
0032F00202000000,-0.01058309795371384,-0.264878391023898,-0.48514969917912165,-0.15717023888104334,-0.4400509370428878,-0.4998794712250719,0.2448306873877768,1.0265124109526904
0060A00062000000,-0.3770904237812681,-0.36915729567078964,0.03479510826189577,-0.17449001807347797,-0.25067483267285356,-0.3270431620834184,-0.06777864842768823,0.16347711146466964
0320L00175000000,-0.6018848868682495,-0.3830941906807018,1.382158964649621,-0.3567460446995073,0.14076857098985995,-0.5062893845755553,1.7856857801950847,1.76203116370552
0879M00322000000,-0.4142889908923199,-0.019173596198558282,-1.27743026952742,0.8126189337762035,-0.7490303002570176,-0.04956827106459413,-1.61216752367019,0.24380102973430318
0045M00111000000,1.0225123647853935,-0.37222566905677457,-2.601470702563114,2.6924716164689797,0.9205856979153564,-0.3123408577142182,-1.9418191387333306,-0.865481341328491
2186H00005000000,-0.718617824919315,-0.26371886715928394,1.1522765703006803,-0.8906212585240155,-0.5592312108712778,-0.61689660158378,-1.0126759209004985,1.3196956153654307
0040A00206000000,0.14994031890326573,-0.023739152485312966,-0.26333276092628294,0.5454077263689475,-0.30517466551359695,0.46563843353283857,0.1452567117708961,-0.4989966533756574
0319L00023000000,-0.6480701584753,-0.14878444949098787,0.6023345592762201,-0.3964370836475138,1.5933883770555204,4.574854360944517,2.223540217206034,0.518386775567746
0014D00277000000,1.7468503450132487,0.39422092997994634,-0.8527916857506755,1.395458588097721,1.3318741784623154,1.2914497414651913,-1.1343109192750032,-1.2539002045819243
0570G00089000200,-0.33053215830546384,-0.18229453793821987,1.1220678430922488,-0.3736526633007698,-0.6178041643878597,-0.8505072664675906,0.15809062348367203,0.42333165905158965
1367D00016000000,-0.7831341239259706,-0.01907280184435865,0.39346853624755174,0.4195091074268007,0.02117214695928875,-0.11065499118593797,-0.25853197226681496,-0.02295773583332641
0569K00077000000,-0.44721491749820325,-0.18131459210617623,0.981032827203626,-0.6478502032825609,-0.5277831391414248,-0.6966894313411607,0.33215393009023725,0.40272937961236993
0062L00204000000,0.7127467765633315,-0.014857233429698812,0.15673897369274536,1.0650360203306082,0.3613818533577242,1.195284776001377,1.4085646962794691,-0.07535111788746535
0012J00359000000,2.7485839346612964,3.264638236805004,-0.07614329862183175,1.717471811774856,2.5286910382694914,4.727239971714584,-1.987930995649872,-3.0860720089084697
0350H00209000000,-0.2866555113647214,-0.2014857996371897,0.6605013920092587,-0.016136682716450794,0.12981269552089786,-0.32302590550983273,0.8825488699039922,0.7034327203122231
0012J00424000000,2.6819339409422462,2.904392499611782,-0.16444327565081826,1.5382018847848051,2.8202652191130255,3.8645185334659296,-1.369888733875842,-2.4197585096517895
0397R00156000000,-0.5140615398895519,-0.1998730586367771,0.8462586111953087,-0.4621955633915467,-0.6251222579361747,-0.831548853252991,-0.3673152855811093,0.2366267682485774
0022L00193000000,2.540974188833194,0.931564205001428,-2.1401001295864037,3.597976617554515,1.8691098295558561,-0.7082060153688889,-2.0937953478494813,-1.6970320795556861
0396J00118000000,-0.4655490907219064,-0.24951008855423015,0.7792796259675716,0.048805888484421016,-0.5790983944434632,-0.7573224749515867,-0.44024727406498493,0.054125912409582186
0022L00103000000,1.9055217155658493,0.5487580316269295,-1.6730482614444973,3.6399908634091944,2.0181057760031664,-1.0317439820818648,-2.259299445028277,-0.2018248893944897
0046G00126000000,1.2285662467614602,-0.42074903623813925,-1.8706321001684345,2.510796878021547,1.0913854212172538,-0.5436283491552193,-2.7883426062951595,-0.33805879006825124
0396S00040000000,-0.6845245392509942,0.08842063684752656,1.109080439801515,-0.448536035677846,-0.4740826879968425,-0.8087534931671193,-0.3068774562735073,0.7002518058103657
0035C00245000000,1.5215860726764525,-0.3495789259201748,-0.4979891397653729,1.5028048332536448,-0.25978822582515804,1.2062801344312408,0.6278574164263905,-1.0209442042711083
0035E00049000000,1.8119928863945722,-0.3143580901959995,-0.8781577177925884,0.8884699353434212,-0.2997606165872971,1.1916687472724952,0.8688676709254072,0.3492197661029188
0023F00402000000,1.7103082101391192,1.909884029289425,-1.7386013316448055,4.319257985213534,3.754261511351164,-0.8506870298377038,-2.128768859268526,-2.7804783058145195
0720L00085000000,-0.7684190511342257,-0.2492281582431215,1.236075398131575,-0.8114419123122516,-0.5129631366984532,-0.7643612310989483,-0.5943469514966325,0.9449436449215377
0045K00021000000,1.9334567695475358,-0.2728652221256333,-1.5934943399244827,2.9029679064028433,1.053105669088896,0.3061393852717194,-0.7671638380583534,-0.5409411247474961
0022L00189000000,2.4403040043688176,0.9037811009603336,-2.3662542529999118,3.444558514621288,1.8645176060204738,-0.761143997077696,-2.078119147648455,-0.10779654496858818
0396N00006000000,-0.41899088698962583,-0.21967840418941853,0.7829646241647842,0.054153897224386134,-0.5642584805400375,-0.6859593221345731,-0.3057529987998726,0.10015627965425986
0005C00047000000,1.6294779240081005,-0.11645420735415093,-0.29829923108311096,0.4317687291676874,-0.5581218275222741,0.30618553315575414,-0.6804637563158676,-0.6745463949634336
0045E00335000000,1.5729382875859506,-0.2395602358591182,-2.243868731634588,1.7131633122183814,0.39607325645896974,0.6524099434901303,0.051932871385552484,-0.5242007252645876
0046H00052000000,1.087829045179133,-0.44532071907618964,-2.400297300836468,1.2957514966114494,0.5830057701421117,-0.846444305317976,-2.0593107880099994,0.04128276825975652
0046D00220000000,1.3075022862162184,-0.36206020262413235,-1.255164016427082,1.263944239720006,0.40594809639031537,-1.0055209998972272,-1.6820908114802908,0.4769561449373295
0035B00266000000,1.181749865426628,-0.3544932058085703,-0.5961137346302033,1.357629112006609,-0.093956489088057,1.168858205718089,0.2686230847587372,-0.09039779301717904
0097M00030000000,-0.4198670748622336,-0.3429498514381373,0.3290403757005379,0.5619247009858369,0.29379105302779635,-0.2053219603966209,1.7032718935516116,-0.20844160926298955
0022S00089000000,2.598368188623256,3.0199307305924483,-1.1285437043382545,4.428940590465725,2.7767709429176723,0.7676897734103475,-3.056611990182543,-2.2650694700750775
0007B00345000000,2.5273004843306395,1.2575069197614923,-1.2514083423578617,3.3288262485201097,2.0362928532001994,-1.3958261742516072,-1.0339091395506925,-0.08074903004346091
0046C00315000000,0.3654764156261075,-0.3347757204528611,-1.8532875607101837,2.3138514714304637,1.0944867552686777,-0.674715955883444,-1.9655165803376222,0.06797725509331747
0013J00045000000,1.2204568905794457,-0.24069039742046433,-0.7154880337237746,1.3613625771667979,0.5318703358860273,0.44173514657627255,-0.8305305856413329,-1.0884877929108143
0042M00182000000,0.5987302555553871,-0.34850872134270466,-1.4348574359928972,1.570304062422253,-0.32924528706092693,-0.4395546684437899,-2.154461462637992,-0.1616187291556846
0004K00166000000,0.9961586484081384,-0.011294370702905007,1.6424747189121678,0.7251872068208426,0.00677393458518265,1.2246346533400074,-1.6942837104794648,-1.60086010920784
0006S00043000000,1.3814123187908633,0.08924391788538306,-0.45582867119920756,0.6283938979844312,-0.43135408048975876,0.409538484576523,-1.0723111060038497,0.1018916327053902
0015K00157000000,1.420360936680971,-0.3822825909539479,-1.6263835375775508,0.3427102132196385,-0.11885863777436334,-0.09929015890784525,0.06189019942568023,-0.4906158126238914
0046P00389000000,1.0661258450700506,-0.270980588706877,-1.9014638377249775,3.1262187699172523,1.5561732868173122,-0.566955835789396,-2.9014515782123564,-0.8176329850292505
0047P00218000000,1.6089682145107405,-0.08807208847671992,-1.3757239438119462,2.062504098640569,0.9928722336740653,-0.9258252791936729,-2.085920187309363,-0.4746564976798401
0006S00111000000,1.6420433258305918,0.1417067309395375,-0.2723455600335884,0.6064944974927577,-0.44777665095543767,0.5309081183459211,-0.9366353052630342,-0.8539459747012257
0047K00114000000,1.7236180634265836,-0.28380511694504285,-0.9722522306546277,1.625969562529525,0.743824504878597,-0.9185813044487376,-1.6497980989029561,-0.9800088018494562
0046J00332000000,1.0734932815767406,-0.22505577874818566,-3.104392252130753,3.3211882490641194,1.5389736542382568,-0.5315415204369612,-2.7159809857933053,-0.7768068399390197
0035G00305000000,1.632359009642501,-0.4473189443641158,-0.7176598414828406,1.6952237873604872,-0.06180281649437287,1.4903978847556614,0.8200174130255351,0.1429194909928334
0004B00011000000,2.6304976888039096,0.019160012967756285,-0.25276801383261505,0.23288817841991788,-0.29227186393892834,0.7630608051137131,-0.03533042895746531,-1.855179129483167
0047J00192000000,2.0322309791990705,-0.14321845614689638,-1.3389279926710904,2.085850193113319,1.0113888320209814,-0.8982885488141247,-1.8290576492158555,0.32951788668746174
0114L00216000000,-0.13887208352103497,-0.3379080029418034,-0.2795609200016036,0.9385902763323584,0.055377807648372426,0.31314277345069785,0.5457342426310267,-0.24729273706367483
0047L00124000000,1.1070493173087828,-0.28578840139248146,-0.7061843442753136,1.6932473483038601,0.8539183691817026,-0.8687689435596548,-2.2022824867016246,-1.0919980285696371
0046N00114000000,1.171842288766007,-0.12045727062754166,-2.164120480404857,3.785401953958888,2.0849434788581864,-0.6605512110375044,-3.2295407746560683,-0.0949581696716483
0046R00106000000,0.5478159802381264,0.09850721922408134,-1.5831767792082814,2.7610005401454503,1.7901615840365988,-0.967609323347652,-2.167340675928413,-1.4926566366081155
0012J00391000000,2.964027308161382,3.6266631714627287,-0.4594476861281655,1.7747835175670192,2.5781658273386796,4.768301663468737,-1.5195603205416117,-4.402458295393783
0116P00073000000,1.1426177672596198,-0.4241247066296479,-0.3677865899997505,0.2748721636372541,-0.47777525874083837,-0.8364805704514217,-0.30964700362411196,0.6261605311483724
0076A00029000000,-0.10673439292829112,-0.42682626660845746,-0.5492534819408307,1.1408790473885106,0.21939584284820166,-0.23486775476440666,0.1771296855273654,-0.26428364628257733
0115N00308000000,9.684774995461188e-4,-0.31404799354100343,-0.48269057347536126,0.983263647483419,-0.029884808134056313,-0.09644726457898596,0.30114828039214414,0.38057551286992913
0114S00149000000,0.18532077675559874,-0.2911821146581124,-0.3673870387903786,1.1607770995674045,0.04279426420047886,0.1288462095845998,0.5004699989810861,-0.30661616474106024
0114G00190000000,-0.3900129771282799,-0.4625905126409397,-0.34770159907125153,0.8477507826803744,0.05010504039277034,0.7296213280233859,0.21149600915465758,-0.3855483240331609
0114P00218000000,0.8454651624455463,-0.3771026605554431,-0.43282844753532485,1.0004427183378555,-0.22696799594133166,0.13738318130495025,0.11006532921562641,-0.40944425772701615
0114G00010000000,-0.13297653283543745,-0.43523719746133316,-0.38149083181690635,0.9025216884312732,0.021692762554810476,0.735084358337354,0.443013482380288,0.23572083453136686
0116R00237000000,1.5649208443528169,-0.30496744882538596,-0.07213350268617566,-0.26635957687717127,-0.8545722782081661,-0.7773461475592309,-0.2366878638807048,0.008796858853704875
0114R00212000000,0.4357985640258607,-0.2939003620663081,-0.45898560852270043,1.3532180304626429,0.04395565751036857,0.06822694415903907,0.23945989727418637,-0.01666976368552328
0047P00080000000,2.0780498599799437,0.10562556514677876,-1.230230071925555,2.507913568615897,1.0897257400623945,-0.8693571942553056,-1.7111258392728483,-2.8999933893525496
0061N00167000000,0.8979169186014339,-0.15492368838126425,0.417439955564423,0.47275197937661684,-0.07520942189193357,0.07684072871374317,1.943729699818383,0.3579087947192161
0114S00165000000,0.07336033186035192,-0.2936446378910391,-0.5440281509180218,1.1812416906505705,0.015152864978201935,0.0796384411416546,0.43515780910696206,-0.9896774059021447
0045P00095000000,1.4038219108583643,-0.3149040327248109,-1.970622799564014,3.2755365804557273,1.5983307172515466,-0.3799027143331503,-2.1629179684458744,0.5639952454910484
0114L00149000000,-0.07852462056390105,-0.3875216773470434,-0.28456029874719835,0.8795785714796364,0.025897240957491,0.3389875862991169,0.3308700748150193,-0.7901032153735428
0114P00002000000,-0.10959354253745308,-0.4314488493321787,-0.3060225930234651,0.6912420097566889,-0.020719800132695396,0.12596387344624085,0.448065835860057,0.42271885734686654
0024B00016000000,1.629459125562346,0.1376897585221255,-2.1905292262929628,2.2220889609878216,1.1125422504303515,-0.9109766212832724,-2.024384539078867,-1.4345474704983152
0114B00040000000,-0.531113680640228,-0.5350188243732181,-0.052835968540245797,0.5186870191174866,0.13821404096392537,0.04874790944441887,0.2414823355150763,0.0987812971748864
0114P00120000000,0.40256199233407847,-0.3858175817782652,-0.44822141770286833,1.0085001574162564,-0.07850394549117869,0.047106032810188034,0.16147641333142584,0.001534345867807936
0075B00356000000,0.9263227024956798,-0.31993268998799274,-0.5640605439484608,1.091190770556169,-0.22487234607909531,0.03132636465259096,0.12625303836246923,-0.41742180181705474
0115N00156000000,-0.3948721118571279,-0.4019651094920599,-0.22312391462359613,0.8279230088576116,0.0883997595299941,-0.3311628457937173,0.15498998159269683,-0.25068843563808363
0075D00131000000,-0.01608376490271146,-0.28884610020162343,-0.5807079610432003,1.6242763315149795,0.1973968780436576,0.047954941646574836,0.0833375084417245,-0.4564418162203202
0115H00305000000,1.2614930903844714,-0.3686562996369258,-0.4287296916172636,0.5323407754678718,-0.7529216289086462,-0.4944125262887546,-0.9928710221298354,-0.5925308535157936
0077F00131000000,-0.10601881779901635,-0.4005447523078669,-0.6708843125240141,0.6965698826853031,-0.11914255618151447,-0.8006288524795933,-1.376005228047966,-1.378733960342375
0022H00193000000,2.1570396166893486,0.9249234333203842,-3.4960909221186247,4.868954024188029,2.316817530526071,0.7317652457403191,-3.4274584799858863,-2.0157016013301208
0114D00075000000,-0.3047431850954473,-0.3411682986668397,-0.16956822065243216,0.4206819948981225,-0.11887213546210157,-0.18118324591643206,-0.2285781548048729,0.9363419516088309
0114R00332000000,0.20269098531798493,-0.25962348937728685,-0.50951898152306,1.421649549389596,0.08032168342310693,0.10007752058994937,0.2753784492498571,-0.612065244126578
0115A00066000000,-0.3884764505154823,-0.3144639422537912,-0.12078199898310442,0.16700830403825573,-0.2653995249044694,-0.3735254084563738,-0.2235633415647304,0.10095378514596895
0008A00176000000,2.6036026126429843,3.5312159499526152,-0.9035419825183176,3.2127276097038475,3.642424059069892,0.17329120805625775,-2.8220622386612044,-2.177789181314267
0115D00143000000,1.2790820745904823,-0.36374305975087157,-1.2105058615392128,0.617902183198602,-0.7556019887208054,-0.42894537280981904,-1.110584196687338,0.3077321239477843
0077F00194000000,0.9575834902510856,-0.3857513163851881,-0.6925722247835511,0.25844275375366477,-0.31863376710461827,-0.8949205679380262,-0.6135360063605813,0.01174554671308678
0162S00276000000,-0.19083465308900469,-0.2634123713011542,-0.5624071664636988,0.4290188029860688,-0.640491253902004,-0.42658839655161473,-0.8442914003815712,0.704182860153181
0075B00238000000,0.8828291073749777,-0.3376317348266747,-0.7750481637388866,0.9777509308311183,-0.25505571682990513,-0.12012896908521141,-0.11157867682135887,-1.3831797199962668
0116A00169000000,-0.06903685559589029,-0.32606479701583724,-0.6104385504575814,0.6219725930722491,-0.6572649995017772,-0.34346212328655157,-1.2890591148756234,-1.0123824726826345
0115B00272000000,-0.22794008857283946,-0.48909427227339775,-0.7000969299868485,0.6452752939335848,-0.21578203152807685,-0.4821342891258848,-1.3319565295932654,0.2381891883218612
0076A00085000000,-0.09707011569230777,-0.34482000430789905,-0.5798803735877305,1.443857839439512,0.3308275947064014,-0.11918858279674638,0.2728766450432592,-0.16545198096462094
0075L00204000000,0.9523539885730662,-0.39722936087526367,-0.901764373144415,1.2013993479434446,-0.11275885444989261,-0.2660835699596067,-0.24883045300382384,0.8423202125361868
0116J00088000000,1.0090379235328666,-0.40030307929913334,-0.1361893001183097,-0.039569831210869794,-0.6565479138179708,-0.727155982493941,-0.43167384196797703,0.08955804558354787
0162H00094000000,0.6914597523760715,-0.3866666346844475,0.4339739178374376,-0.6386437676606973,-0.649423062994794,-0.5774332855541148,-1.141905133957323,0.7464981642340983
0046C00306000000,0.1927532636759785,-0.35277100194857863,-1.6013011843087364,1.9580826344237412,1.0138225776540357,-0.7011269409170308,-1.5483096776382386,-0.18833577352117956
0022E00241000000,2.4414309024616436,1.4236457333379124,-3.158261229079452,3.213313920286676,1.1198483063407232,-0.36599550706280837,-1.4624013864511882,-0.6742708807387789
0024J00339000000,3.170224120432976,2.437003572172944,-2.8376900338630944,3.197331389315486,2.848156708722304,0.048982798972856914,-0.8445242508700685,-3.005387614823755
0076E00081000000,0.05232106262872324,-0.43278164777702754,-0.7143207205342217,1.209834337207684,0.22732966654586015,-0.19820920697902422,-0.12346451650218568,-0.8268683707203845
0022D00304000000,2.026946353730528,0.6037553077227419,-4.1021049641070695,4.688453611799638,2.041114108502074,0.7954827785624246,-3.3094054665883283,-0.9242846822596245
0075L00205000000,0.9494015752713938,-0.3969795968874503,-0.8920493651722963,1.203063574004036,-0.10975529322360127,-0.2639549314595566,-0.2478516596858562,0.8386687627136167
1272B00185000000,-0.6746728744392044,-0.3153499450442227,0.14081788001144088,-0.644725321270513,-0.49109813957677556,-0.28796128339907195,-1.183319512061523,-0.816303427216132
0062M00170000000,0.5099477251151252,-0.23506114478009565,0.3424434717074556,0.8783611051727647,0.3379635146172699,0.6239785273342178,1.6462190858548151,-0.5629203510923682
0045K00172000000,2.368410373014513,-0.27187040526987016,-1.538488869272099,2.5737358126760195,0.47046513527376616,0.45432686134996153,-0.3567050876112191,-0.28352486908933944
0045K00045000000,1.7891499508054425,-0.3038093134363906,-1.2050691907679454,2.1929428263252246,0.8453872396098122,0.28475758875448265,-0.32872026282346206,-1.0106175066597334e-4
0022H00037000000,1.563056850954415,0.15682549501847942,-4.0450048129208325,4.75054153540295,2.377048426173804,0.18093359343483137,-3.5918201862815384,-2.221441355036153
0023K00241000B00,1.9139176918975536,2.958132387345124,-1.3448581791316152,4.779201669112122,4.2089644147318666,-0.40005987465948534,-2.672917124606572,-3.0560438360509856
0045M00153000000,0.5634890508790037,-0.3819827773659076,-1.9638613332932724,2.825101480564951,1.1421681447704803,-0.5109562077402195,-2.2404442844611747,-0.015516580522405121
0022H00053000000,1.628060183757525,0.21275548650048962,-2.4953238939393576,4.942877042981753,2.5118166971411005,-0.32108171835475724,-3.570032337279046,-1.3510561586266767
0068D00146000000,-0.02584293452407972,0.0032398433728081234,-0.2639843389779122,0.3020210952779531,-0.15454275061348446,0.3252114801463261,0.2049184162871117,-0.22411520282002723
0068C00201000000,-0.08903332507515664,-0.09772623761563466,-0.2120250777701021,0.18465582995601404,-0.23072086756929866,-0.03682126653978076,0.34521954596844884,-0.25063092278045396
0044M00011000000,1.8110793738728954,-0.3834308061560338,-2.5645342367877597,1.0689591074107991,0.004583298078581065,-0.07029113471055236,0.11174262439834276,0.13322109828376028
0045J00023000000,1.5272141454422783,-0.3157000325735992,-1.2232659865513076,1.7696866056014422,0.5156523034502383,-0.06655356454508989,-0.15314979572758963,-0.8099430660724787
0076J00111000000,0.9716413173231525,-0.3725838235794136,-1.0708233077237181,1.74231441031987,0.3382864102514427,0.22940943102306463,-0.7581488316731211,-0.11963151178392412
0044M00106000000,1.835201333078304,-0.3837537185264965,-2.28029667970783,1.1254001098096444,0.06255225971793181,-0.03703170822528634,0.0126776400829154,0.5238563162823414
0022E00262000000,2.4289893079364493,1.177631041022789,-2.0860674322863773,3.441558084782579,1.311434502842935,-0.4624042300433252,-1.8149699403210735,-0.04114326342275475
0046E00204000000,0.779728422711645,-0.23008565183812596,-2.4678276890321995,3.2930955492545015,1.4481740854151801,-0.6008035237788252,-2.4864896217349095,-0.2650279277673313
0023P00027000000,2.108325815979505,2.6639336791311097,-0.9336969277348006,4.956901195907602,4.127209872799962,-0.4637307564857244,-2.625545512257852,-2.242551347795559
0023M00216000000,3.5124812237275753,5.775933321696277,-1.2828061677508416,4.3951926224651565,3.1364229595665627,-0.17977343535278034,-1.3941199070367725,-0.3398301384115342
0046K00052000000,1.1947189399197542,-0.18229466842867667,-3.7839046648352572,3.139088699938207,1.366514445545495,-0.44458000724506663,-2.702721329186896,-0.514803229948406
0046G00204000000,0.992432904588628,-0.4068899440297992,-1.434417966706312,2.214396981808923,1.0382212696167066,-0.5740871559334144,-2.2878144176385,-0.6581919110989216
0116E00180000000,1.7278016634202427,-0.3616384797129675,-0.5542544800283911,0.33293765642602074,-0.8868401947258442,-0.5647752634824301,-0.5241964573796773,0.8019070863110809
0046G00050000000,0.8062400223804552,-0.38106448117696534,-2.0291337050428355,2.774248194371494,1.2526315653253786,-0.5830150204147468,-2.452401266413437,-0.9451063858633102
0046A00065000A00,0.6706613816895346,-0.2540085211830712,-2.001952898240167,2.0412403968662183,0.3847959468539102,-0.560842554740145,-1.441449774624199,-1.789524074312828
0023E00285000A00,2.134491681367093,1.1498915305091462,-2.2869912342040593,5.143284968252249,3.1277427920539456,-0.11983653149990872,-3.4450896185009827,-3.5110962898978078
0014E00109000000,1.8561850382603235,-0.27662045257038476,-2.2484093697987384,0.9299293847213932,0.3948617815216599,0.30515081328147525,-0.16263321684194773,-0.40828019291373696
0045N00283000000,2.21948143311629,-0.2877927873399706,-1.7641510504462539,1.8898884820764565,0.2749893723790193,-0.08993449911433937,-0.36250594842685924,-1.7476542717472239
0116P00039000000,0.012548221032392408,-0.44269568929021913,-0.5200078698591217,0.5369751966662792,-0.21294720331224185,-0.7867068624182516,-1.571169709793981,-0.3822598101540736
0045S00054000000,0.46025882434434157,-0.19427362563269482,-2.5933166594749135,3.808718629402194,1.9392967215025647,-0.577862548432155,-2.6102323394262825,-0.9401823909344462
0022S00069000000,2.6014615360059805,3.009161896005938,-0.9786467288004671,4.063196853771078,3.0504030952990977,0.34662624845201645,-2.5550610089702928,-2.1572352301799715
0023E00253000000,1.8749808094030767,1.082079684578856,-2.2571546627551493,4.850114142084022,3.0823788776648975,-0.17582242737406548,-3.444099501269961,-3.215890635529635
0077P00116000000,0.29591732699469236,-0.3382147035569838,-1.6019906322250022,1.63579709847556,0.6975468210120107,-0.9179139403222215,-1.2039282161027183,0.5655468551270844
0115B00240000000,-0.27623773959001485,-0.3058443593618507,-1.5582610779731279,0.5939321791309305,-0.393974260703967,-0.36838112141404505,-0.5054706892842019,-0.23592084885386
0077P00146000000,0.1914141730239737,-0.2879258832429212,-1.3823165665036594,1.4531809027441165,0.6225925730778398,-0.9077816294523652,-0.957468068920528,0.8660872648870463
0076A00076000000,0.06790175485875978,-0.364256934194088,-0.6280039963056396,1.5299898341162212,0.2776494774885212,-0.057888941059576496,0.17584837824491495,-1.0999841734714977
0024F00399000000,2.0915616631327874,1.1809634588731248,-1.3764049184533322,2.7204106399819095,1.7929136425874728,-0.35335320609264265,-1.7970281094945988,-2.164959522057353
0080D00162000000,0.9681892232575835,0.5417956516782078,-1.9125478604830317,0.14220895155906046,0.08617335850219927,2.3252320160681323,0.10585310682059235,-1.1978470181881167
0046P00111000000,0.33278820566173556,-0.37618276677073414,-1.630901004772881,2.733269512707023,1.503907720854731,-0.6537506082235287,-2.2159177370639753,-1.8112439855765696
0045D00027000000,1.529550315442987,-0.2213781100582252,-1.1089579166149055,1.3635870796445064,0.06621562739201774,-0.3822270429231491,0.14704861819821993,0.3784810939426794
0421C00194000000,-0.5761674967426489,-0.05014365099713942,0.833807360687754,-0.2638378999763707,-0.0019379704426456435,-0.38144422289784663,-0.7025606991095962,0.4311052267623824
0023K00138000000,1.8496568528468778,2.294613287360933,-1.0330693178181793,4.794367387193341,4.022780571242952,-0.4185903699597779,-2.8267990564158785,-2.616104379544674
0045E00005000000,1.5128143102382492,-0.34168431978444963,-1.1291724810999355,1.6218870893824007,0.38485732369451786,-0.16844990719481817,0.13484780279933267,0.4698320429182823
0023G00111000000,1.829024322108538,4.39184236905481,-1.9058953410843917,3.9132491043627575,2.515903581043936,-0.6263299978006214,-1.4881245233089377,-2.4671066555367114
0462N00026000000,-0.4400170219192736,-0.46808739856704196,-0.5457542350965907,0.4431575147926669,0.008397579502905381,-0.27224524823946816,0.48632983595832424,-0.3750824360631174
0023E00315000000,2.0876230105791582,1.0277518369038663,-3.847312731302722,4.737492972075217,2.5501217202908877,0.6406778577469217,-3.407138570590334,-1.6405704026711656
0023D00193000000,0.959373533658477,0.5467596087464582,-1.2517544626988244,2.4808552898776597,1.877629410109428,-1.057989012951323,-2.3059066189795403,-0.7892375629896957
0023G00264000000,1.7435266014013868,4.055704363053795,-1.783512509466778,3.7373559407935724,2.4639332824749296,-0.8370133460841523,-1.8484660004494913,0.43592985990271127
0380S00006000000,-0.23692224171358234,-0.1061191721346823,-0.6932358876486563,1.1527859458490692,-0.4835626971076306,0.883951671735601,0.6357993317294827,-0.2692311369933896
0075M00182000000,-0.04711918784775827,-0.35747667763490787,-1.0172417716811994,1.4569109395088473,0.2657043427947468,-0.06117114216530645,-0.16382025977033923,-0.5929522517199053
0023F00380000000,1.8940638588774075,1.7291544141586268,-1.8176786807220184,4.376568333047283,3.809957201229067,-0.922483869442968,-2.109897028238095,-3.1963495543231377
0173M00302000000,-0.19066322088996518,-0.3909757817954018,-2.6382028123640513,1.3761489757788796,0.10430112345640412,-0.6875383905387266,-0.28744222138260594,0.36016382242478623
0081B00122000000,0.46568215400311763,-0.38685093729115105,-1.5804274574680757,-0.07088307914959684,0.2693795164080473,0.13554870513157352,1.0135278267697057,0.6317540730121631
0405B00020000000,-0.8644290120549322,-0.2967763123582429,1.0259521894287118,-0.6341498366425663,-0.6958167210799652,-0.6541802852789957,-0.40644604728169575,0.27478840689323913
0462E00106000000,-0.36271144696296587,-0.3564510514006885,-0.7224618206524955,1.2514197390280974,-0.15461860871266528,0.20318079552478133,0.4221278016828319,0.32432459096180766
0154K00162000000,-0.8217957963779384,-0.34331540246134784,0.811588631505575,-0.6678601421507704,-0.1633423480878454,-0.3018806308362403,-0.09334353453130725,-0.08092113975670842
0077P00184000000,0.23497541897574994,-0.28768036837863586,-2.6076748778205006,1.374274484307262,0.5836710528217419,-0.769354259609718,-0.9290079822857255,0.09064954612821352
0156P00016000000,-0.6876635693980213,-0.3070915163341999,0.5931273472701065,-0.6812580637697218,-0.4145318668902822,-0.6810481798974719,-0.38969445709953826,0.05695188435761228
